,Season,Round,Home,Away,FormDiff_01,FormDiff_033,FormDiff_05,FormDiff_066,L_k_Pts_Diff,L_k_St_A_Diff,L_k_Gls_A_Diff,L_k_cor_A_Diff,L_k_Off_A_Diff,L_k_Poss_A_Diff,L_k_Fls_A_Diff,Att_Diff,Mid_Diff,Def_Diff,Rat_Diff,Bud_Diff,Goal_Diff,Pts_Diff,W_Pts_Diff,Result
486,2013/2014,11,Borussia Dortmund,Stuttgart,0.6097492521000001,1.359877255794364,1.3525390625,1.0788761049743183,0.75,3.875,0.125,2.875,0.875,1.0,-1.875,5,7,6,1,18000000,5,12,0.25,H
487,2013/2014,11,Nürnberg,Freiburg,0.1265074704,0.25494716980426846,0.328125,0.5341932793525996,0.0,0.375,0.0,-1.875,1.125,-2.75,-4.5,3,0,1,0,-1000000,2,2,0.06481481481481483,A
488,2013/2014,11,Hoffenheim,Bayern Munich,-0.8180609414000001,-2.771596866081021,-4.232421875,-5.3875739866395485,-1.375,-2.5,0.0,-5.125,2.25,-20.0,5.25,-8,-8,-10,-1,-47500000,3,-13,-0.4351851851851852,A
489,2013/2014,11,Hamburger SV,Borussia Mönchengladbach,-0.1875162236000001,-0.21974912094029386,0.11328125,0.7880318055233355,-0.25,3.875,0.0,3.625,-0.5,-6.25,5.375,-1,0,0,0,-5000000,0,-4,-0.04629629629629628,A
490,2013/2014,11,Eintracht Braunschweig,Bayer Leverkusen,-1.1535899283000002,-2.792924965018263,-3.8466796875,-5.089535425017165,-1.875,0.125,-1.5,-2.375,2.375,-2.25,2.75,-8,-7,-6,-1,-10500000,-15,-21,-0.638888888888889,H
491,2013/2014,11,Hertha BSC,Schalke 04,0.03619239569999977,0.07825813346053256,0.1923828125,0.25474537018611765,-0.25,1.375,-0.75,1.25,-1.0,-4.375,0.5,-1,-4,-2,-1,-6000000,-1,1,-0.09259259259259256,A
492,2013/2014,11,Eintracht Frankfurt,Wolfsburg,-0.2331314136,-0.5352934887106389,-0.5390625,-0.39976313288047927,-0.25,0.75,0.25,3.625,-0.875,-2.25,-1.375,-5,-1,-1,0,-15000000,-1,-5,-0.26851851851851855,A
493,2013/2014,11,Augsburg,Mainz 05,-0.12549599730000016,-0.18629946973452927,-0.2158203125,-0.18715449257935246,0.375,1.25,0.125,2.625,-3.0,-1.25,-2.75,-3,-4,0,0,-2000000,-4,-3,-0.09259259259259262,H
494,2013/2014,11,Werder Bremen,Hannover 96,-0.035105723999999894,0.03105450690049444,0.0859375,0.05632537997469084,-0.5,-0.625,-0.375,-2.125,-0.125,-4.625,-2.375,-1,-1,0,-1,-2500000,-3,-1,0.02777777777777779,H
495,2013/2014,12,Hannover 96,Eintracht Braunschweig,0.09850132925999988,-0.8519541826898043,-1.9423828125,-3.3777475870842,0.0,-0.5,0.375,2.25,-2.625,1.625,1.375,6,5,4,1,6000000,6,6,-0.22222222222222224,D
496,2013/2014,12,Bayern Munich,Augsburg,1.0750415146700003,3.2653346117748288,4.63427734375,5.620925432878851,1.25,0.875,0.875,2.125,0.375,19.125,-2.625,9,13,10,2,52500000,11,16,0.5462962962962963,H
497,2013/2014,12,Schalke 04,Werder Bremen,0.18374545115999985,0.5641267971271591,0.638671875,0.5225131559988984,0.875,-0.5,0.75,0.125,0.875,7.5,-1.0,5,4,2,1,5000000,8,2,0.20370370370370372,H
498,2013/2014,12,Bayer Leverkusen,Hamburger SV,0.6784870194000002,1.3415399662502305,1.400390625,1.2422042150919281,0.625,-1.625,-0.625,0.25,0.5,-1.375,-0.875,1,2,1,0,7000000,-1,13,0.20370370370370372,H
499,2013/2014,12,Wolfsburg,Borussia Dortmund,-0.5779096716600003,-1.3016826684490708,-1.4404296875,-1.3318768030493884,-0.5,-2.875,-1.5,-3.75,0.25,1.0,4.625,-5,-6,-3,-1,-5000000,-15,-10,-0.11111111111111116,H
500,2013/2014,12,Hoffenheim,Hertha BSC,-0.07855937279999958,-0.19195570258285033,-0.1953125,-0.11728304550918711,0.0,-2.0,1.0,-1.5,1.5,-2.25,0.875,-5,2,0,1,3500000,9,-2,-0.018518518518518545,A
501,2013/2014,12,Borussia Mönchengladbach,Nürnberg,0.4602156984400001,1.0543411227676365,1.267578125,1.3908412508962933,1.375,-2.375,1.5,-1.875,-0.375,6.875,-1.25,5,2,2,1,6500000,14,12,0.5,H
502,2013/2014,12,Mainz 05,Eintracht Frankfurt,0.04895000990999998,0.03489308442233052,0.05029296875,0.04252198964828759,-0.375,-2.25,-0.25,-4.125,0.875,-6.25,2.75,4,0,-2,-1,-500000,2,3,0.018518518518518517,H
503,2013/2014,12,Freiburg,Stuttgart,-0.09105494940000014,0.13222169168860676,0.291015625,0.523451633215009,-0.75,-0.375,-1.375,1.125,-1.125,-5.0,2.875,-7,-2,-2,-1,-2500000,-9,-5,-0.02777777777777779,A
504,2013/2014,13,Stuttgart,Borussia Mönchengladbach,-0.32884600507600015,-0.9433559723631837,-1.1220703125,-1.1920489822535036,-0.375,1.5,-0.375,1.0,1.5,-3.75,0.875,-1,0,-1,0,-3000000,-4,-6,-0.28703703703703703,A
505,2013/2014,13,Nürnberg,Wolfsburg,-0.5908208777459999,-1.516271726622287,-1.82666015625,-1.6814455732827216,-1.25,0.5,-0.5,0.125,-1.0,-3.625,-3.75,-4,-3,-4,-1,-16500000,-6,-14,-0.6203703703703703,D
506,2013/2014,13,Augsburg,Hoffenheim,-0.060533062479000366,-0.03742869338669136,0.011962890625,0.025710697698449053,-0.125,0.625,-0.75,1.0,-2.0,-2.25,-4.125,-1,-5,0,-1,-5000000,-15,0,-0.009259259259259245,H
507,2013/2014,13,Eintracht Braunschweig,Freiburg,-0.0013424415119998034,0.4477275400939512,0.7734375,0.9417517475754745,0.25,0.625,0.0,-1.375,2.5,-3.625,1.625,0,-3,-2,0,-3000000,-5,0,0.09259259259259262,A
508,2013/2014,13,Eintracht Frankfurt,Schalke 04,-0.5677512312599999,-1.219439156425565,-1.1787109375,-0.818425447617644,-1.125,1.125,-0.875,2.375,0.0,1.0,1.5,-8,-3,0,0,-5000000,-9,-10,-0.5648148148148148,D
509,2013/2014,13,Hertha BSC,Bayer Leverkusen,-0.5670219923460005,-1.4153413932330228,-1.73095703125,-1.818514864654505,-1.0,1.0,-1.0,0.125,0.125,1.125,2.5,1,-3,-2,-1,-8000000,-7,-10,-0.2314814814814815,A
510,2013/2014,13,Borussia Dortmund,Bayern Munich,-0.44330081306899993,-2.2126532840935837,-3.848876953125,-5.243990022250959,-0.75,1.375,0.375,-1.375,1.875,-12.375,1.0,0,-2,-4,0,-30000000,5,-4,-0.2962962962962963,A
511,2013/2014,13,Hamburger SV,Hannover 96,-0.029780492292000083,-0.14665928329579486,-0.7919921875,-2.0863261353942435,0.375,0.125,1.5,-1.0,-0.25,1.625,-3.0,1,0,1,0,-2500000,12,-2,0.1851851851851852,H
512,2013/2014,13,Werder Bremen,Mainz 05,0.01170236727000007,0.042401543693523336,-0.00439453125,-0.02580656594540212,0.25,-0.125,0.125,0.125,-1.5,0.875,-2.75,-1,-1,0,0,500000,-4,-1,-0.06481481481481483,A
513,2013/2014,14,Wolfsburg,Hamburger SV,0.3739528473660001,0.6911224763733889,0.24951171875,-1.001137097660941,0.625,-1.125,-0.875,-1.875,1.5,1.5,1.25,0,1,2,0,15000000,-10,7,0.2129629629629629,D
514,2013/2014,14,Bayern Munich,Eintracht Braunschweig,1.4666801934308,3.718618396164856,5.02294921875,5.898028014910889,1.875,1.125,1.875,2.875,-1.5,20.0,-4.125,12,14,14,2,53500000,22,27,0.6296296296296295,H
515,2013/2014,14,Bayer Leverkusen,Nürnberg,0.9666025956666,1.6587870910332623,1.434814453125,1.0378654431625132,1.75,-1.0,1.125,1.0,-0.25,0.5,0.875,5,4,3,1,8500000,15,23,0.5925925925925926,H
516,2013/2014,14,Hoffenheim,Werder Bremen,-0.05329863123299994,-0.07924678070363025,-0.045166015625,-0.01206052966113337,-0.5,-1.125,0.25,-0.5,0.75,1.875,1.25,-1,2,0,1,2500000,13,-2,-0.09259259259259262,D
517,2013/2014,14,Mainz 05,Borussia Dortmund,-0.4485398584770002,-0.5406070974000933,-0.270751953125,-0.08614746938432621,-0.375,-1.875,-0.625,-1.375,1.875,-9.25,7.75,-6,-7,-6,-2,-20500000,-12,-9,0.10185185185185192,A
518,2013/2014,14,Hertha BSC,Augsburg,0.13123649799899983,0.16603901411720112,0.085693359375,0.01416553777467458,0.5,1.375,0.125,1.75,0.25,4.875,3.75,6,3,0,0,1500000,5,2,-0.009259259259259245,D
519,2013/2014,14,Schalke 04,Stuttgart,0.2933749616021998,0.5172972032061198,0.334716796875,0.07914928789478487,0.5,1.375,0.625,1.25,0.25,0.5,3.625,3,3,2,0,3000000,2,5,0.2777777777777778,H
520,2013/2014,14,Hannover 96,Eintracht Frankfurt,0.009835008060600003,-0.18559143627133717,-0.102783203125,0.21730698608628252,0.0,-0.875,-0.375,-0.5,-0.875,-2.25,3.25,4,0,-2,0,2500000,-2,3,-0.046296296296296294,H
521,2013/2014,14,Borussia Mönchengladbach,Freiburg,0.5987293076236003,1.1703995571826855,1.19970703125,1.2019866816673281,1.25,-0.25,1.5,-2.25,0.25,4.5,-2.75,8,2,3,1,5500000,16,14,0.3888888888888889,H
522,2013/2014,15,Nürnberg,Mainz 05,-0.16090316880047995,0.1923809187831632,0.38427734375,0.36211096944228605,-0.75,0.5,-0.625,-0.75,-2.5,6.125,-5.25,-3,-2,-1,0,-1000000,-8,-11,-0.35185185185185186,D
523,2013/2014,15,Borussia Mönchengladbach,Schalke 04,0.21506227754908047,0.9674327207875184,1.663330078125,2.450056710202784,0.25,-1.5,-0.75,-0.875,-1.375,-0.5,-5.875,-2,-3,-1,0,0,2,4,0.15740740740740744,H
524,2013/2014,15,Stuttgart,Hannover 96,-0.0019460258569798938,-0.26144953580001595,-0.7042236328125,-1.0586613205224098,0.5,-0.25,0.75,-3.125,0.25,4.5,-8.25,1,0,0,0,-500000,7,-1,-0.01851851851851849,H
525,2013/2014,15,Werder Bremen,Bayern Munich,-1.4126810086234398,-4.239477635019995,-5.75244140625,-6.547653001533272,-1.875,-2.25,-0.625,-2.25,1.125,-18.875,5.625,-7,-10,-10,-2,-50000000,-13,-22,-0.6944444444444444,A
526,2013/2014,15,Hamburger SV,Augsburg,0.05816765781630018,0.43716107622782613,0.7288818359375,0.9169866685986451,0.5,1.875,1.375,1.625,-0.875,3.625,0.75,4,4,1,1,2500000,15,-1,0.055555555555555525,A
527,2013/2014,15,Eintracht Frankfurt,Hoffenheim,-0.0810201747753001,0.1582797022319941,0.2440185546875,0.1696853685845944,-0.25,1.125,-1.0,3.25,-0.75,-0.125,-0.625,-2,-1,2,0,-2500000,-15,-3,-0.0925925925925926,A
528,2013/2014,15,Borussia Dortmund,Bayer Leverkusen,-0.32140330865568,-1.5000704742027318,-2.31689453125,-2.7196715304669956,-0.5,1.375,0.375,0.625,0.25,3.125,-2.875,4,5,4,1,13000000,4,-3,-0.2407407407407407,A
529,2013/2014,15,Freiburg,Wolfsburg,-0.46841725048446015,-0.6120914188760067,-0.5247802734375,-0.9745975843511091,-0.75,-0.25,-0.625,0.875,-0.875,-4.375,-4.25,-7,-3,-5,-1,-15500000,-6,-12,-0.2592592592592592,A
530,2013/2014,15,Eintracht Braunschweig,Hertha BSC,-0.34192195959563954,-0.08026385889509019,0.053955078125,0.06033600974428527,-0.5,0.0,-0.625,-2.0,0.375,-7.75,-1.75,-9,-4,-4,0,-2500000,-12,-11,-0.12037037037037035,A
531,2013/2014,16,Hertha BSC,Werder Bremen,0.2933226932690156,0.4292395489280332,0.310791015625,0.16053648570732504,0.625,1.25,-0.25,1.375,-1.375,4.125,0.75,4,0,0,0,-1000000,3,6,0.2870370370370371,H
532,2013/2014,16,Bayern Munich,Hamburger SV,1.45576423292063,4.005562518780127,5.39447021484375,6.230764113256366,1.375,0.875,0.875,0.875,1.125,19.375,-2.625,5,9,9,1,50000000,9,25,0.6203703703703705,H
533,2013/2014,16,Hannover 96,Nürnberg,0.022308652544471896,-0.08493724592830737,0.08642578125,0.21686316214720502,0.125,-2.0,0.5,-0.125,0.0,1.0,7.375,3,2,1,1,4000000,5,8,0.07407407407407407,D
534,2013/2014,16,Hoffenheim,Borussia Dortmund,-0.5348999223840419,-0.46516669919467013,-0.12432861328125,0.03803714304364292,-0.5,-2.625,0.25,-1.125,1.25,-1.125,6.5,-8,-6,-6,-1,-17500000,-1,-14,-0.06481481481481477,D
535,2013/2014,16,Mainz 05,Borussia Mönchengladbach,-0.7676487166298265,-2.081671235209324,-2.50958251953125,-2.872925168568765,-1.25,1.125,-0.5,0.5,2.375,-12.875,7.75,-2,0,-1,-1,-5500000,-11,-11,-0.4722222222222222,D
536,2013/2014,16,Augsburg,Eintracht Braunschweig,0.3786163272519657,0.43310360663741804,0.55194091796875,0.6918076328517244,0.375,-1.75,0.375,1.0,-0.625,1.75,-1.875,3,1,4,0,1000000,8,12,0.3796296296296296,H
537,2013/2014,16,Wolfsburg,Stuttgart,0.386959786273674,0.7364144178253396,0.57183837890625,0.7271356803926003,1.0,1.125,0.125,1.25,-0.75,1.125,4.25,0,1,3,0,13000000,-5,7,0.3148148148148148,H
538,2013/2014,16,Schalke 04,Freiburg,0.482642940505536,0.4485089913735746,0.186767578125,0.028059555936465003,1.0,1.0,1.75,-1.25,1.125,4.375,2.625,10,5,4,1,5500000,16,13,0.2777777777777778,H
539,2013/2014,16,Bayer Leverkusen,Eintracht Frankfurt,1.3479034162402983,2.865744236702336,3.23712158203125,3.1562946905725093,2.0,-0.25,0.875,-1.125,-0.125,-4.0,-1.5,6,2,0,0,7000000,14,26,0.787037037037037,A
540,2013/2014,17,Eintracht Frankfurt,Augsburg,-0.1893984050630554,0.5075268928288665,1.10516357421875,1.4201680976297753,-1.0,0.875,-0.375,-0.125,0.375,2.875,2.875,-1,4,2,1,2500000,-1,-9,-0.41666666666666663,D
541,2013/2014,17,Borussia Dortmund,Hertha BSC,0.21442786992433116,0.009700636031459764,-0.06976318359375,-0.040498266604994365,0.0,1.0,0.625,-1.25,1.0,0.625,-3.375,3,8,6,2,21000000,12,7,-0.20370370370370378,A
542,2013/2014,17,Werder Bremen,Bayer Leverkusen,-1.1129492200092912,-1.9790052777708347,-1.6795654296875,-1.0932019665162567,-1.625,-1.375,-0.25,-0.875,1.0,-4.25,1.625,-3,-3,-2,-1,-7000000,-11,-21,-0.5462962962962963,H
543,2013/2014,17,Freiburg,Hannover 96,-0.12781252993921743,-0.2018026785593663,-0.280487060546875,-0.20129809979411128,0.25,0.25,-0.75,-0.375,-0.25,-2.0,-7.0,-6,-2,-2,-1,-3000000,-8,-7,-0.04629629629629631,H
544,2013/2014,17,Hamburger SV,Mainz 05,-0.17612562155331457,-0.7109680497096593,-1.360870361328125,-2.0639413289066635,-0.375,0.0,0.5,1.75,-2.625,6.375,-1.5,1,0,1,1,500000,9,-5,-0.18518518518518517,A
545,2013/2014,17,Eintracht Braunschweig,Hoffenheim,-0.35763686655390364,-0.3309905621606184,-0.23077392578125,-0.09967693905114192,-0.5,1.125,-1.5,0.125,-0.625,-6.0,-4.5,-4,-6,-4,-1,-6000000,-27,-10,-0.2592592592592593,H
546,2013/2014,17,Nürnberg,Schalke 04,-0.49628568469651746,-0.42721686056108826,-0.115570068359375,0.0888176114276551,-1.375,0.125,-1.25,1.25,0.125,-4.125,-2.375,-7,-5,-3,-1,-6500000,-15,-17,-0.4444444444444445,D
547,2013/2014,17,Borussia Mönchengladbach,Wolfsburg,0.17609289887394564,0.3919135973349517,0.153656005859375,-0.8224944800417917,-0.125,-0.5,-0.375,1.0,0.625,3.5,-6.125,1,-1,-2,0,-10000000,7,3,0.02777777777777779,D
548,2013/2014,17,Stuttgart,Bayern Munich,-1.5500149379966657,-4.4249014502798385,-5.81158447265625,-6.515876573583892,-2.0,-2.125,-1.75,-3.875,0.75,-17.5,0.75,-5,-9,-10,-1,-48000000,-13,-25,-0.6666666666666667,A
549,2013/2014,18,Borussia Mönchengladbach,Bayern Munich,-0.9125189405429812,-3.204060901419888,-4.7273101806640625,-5.173948397251806,-0.5,-2.0,-1.125,-1.25,0.5,-11.625,-2.75,-4,-9,-9,-1,-45000000,-9,-14,-0.2777777777777778,A
550,2013/2014,18,Borussia Dortmund,Augsburg,0.2009381882480643,-0.5028866491433789,-1.1569061279296875,-1.6623874616383398,-0.5,2.375,0.625,-1.875,0.625,4.0,0.0,9,11,6,2,22500000,17,8,-0.3611111111111111,D
551,2013/2014,18,Stuttgart,Mainz 05,-0.26095125612174686,-0.991925133814466,-1.569427490234375,-2.160879565418022,-0.875,-1.375,-0.125,-1.625,-0.75,6.625,-2.75,1,0,0,1,2500000,5,-5,-0.3055555555555555,A
552,2013/2014,18,Wolfsburg,Hannover 96,0.709449995167153,1.2603763294925496,1.3273162841796875,1.457590376017091,1.625,1.875,0.625,-1.0,-0.625,1.625,-5.25,1,1,3,0,12500000,5,12,0.4537037037037037,A
553,2013/2014,18,Nürnberg,Hoffenheim,-0.014913914641675019,0.24526716996785347,0.293975830078125,0.21246740296637018,-0.375,2.625,-1.0,2.875,-0.375,-1.375,-6.25,-1,-3,-1,-1,-4000000,-19,-7,-0.06481481481481485,H
554,2013/2014,18,Freiburg,Bayer Leverkusen,-0.9161101579778238,-1.0526148116678578,-0.5520477294921875,-0.17358620084287496,-0.75,-1.75,-0.625,-2.125,-0.75,-6.875,-1.5,-8,-4,-4,-1,-7500000,-16,-23,-0.1388888888888889,H
555,2013/2014,18,Eintracht Frankfurt,Hertha BSC,-0.386000957831349,0.24686457740782664,0.7892608642578125,0.9990760278183077,-1.0,-0.375,-0.5,0.5,0.625,0.75,0.375,-7,1,2,1,1000000,-7,-13,-0.40740740740740733,H
556,2013/2014,18,Werder Bremen,Eintracht Braunschweig,0.23469629792160607,0.46203890994913666,0.65216064453125,0.6322231968683523,0.0,-1.5,1.25,0.0,1.0,0.0,1.75,5,4,4,0,3500000,12,8,0.01851851851851849,D
557,2013/2014,18,Hamburger SV,Schalke 04,-0.4888596075537649,-0.47364135672486096,-0.3249969482421875,-0.24093123647005363,-0.875,-0.5,-0.25,1.25,-1.5,-4.625,-1.25,-3,-3,-1,0,-5000000,1,-12,-0.3981481481481482,A
558,2013/2014,19,Eintracht Braunschweig,Borussia Dortmund,-0.5368134341777218,-0.11653684614172138,-0.18526458740234375,-0.631431308210607,0.0,0.125,-1.5,0.0,-0.5,-8.25,0.5,-12,-12,-10,-2,-23500000,-30,-21,0.04629629629629628,A
559,2013/2014,19,Schalke 04,Wolfsburg,-0.017325209629543536,-0.21655570124259627,-0.25806427001953125,-0.217453046741853,0.25,-0.5,0.25,-0.125,1.5,-6.0,2.25,3,2,-1,0,-10000000,6,1,0.15740740740740744,H
560,2013/2014,19,Bayer Leverkusen,Stuttgart,0.7766197784649078,0.7872622541799388,0.35202789306640625,0.09446435920719083,0.75,2.875,0.125,2.625,0.0,3.625,2.375,1,2,2,0,5000000,3,18,0.19444444444444445,H
561,2013/2014,19,Hoffenheim,Hamburger SV,0.09607047699440341,0.055690704291379095,0.01551055908203125,1.4347267923500717e-05,0.125,-1.0,0.125,-0.875,1.375,4.0,7.25,-3,1,-1,0,2500000,3,2,0.11111111111111112,H
562,2013/2014,19,Mainz 05,Freiburg,0.22785946264246104,0.48176562002065415,1.0653915405273438,1.873257424249318,0.25,1.0,0.25,0.5,1.25,-3.125,0.75,6,2,2,0,0,8,10,0.12962962962962965,H
563,2013/2014,19,Augsburg,Werder Bremen,0.18830584524198557,0.13042507746776388,0.18526458740234375,0.301778743484211,0.875,-0.625,-0.125,-0.125,-1.375,3.375,-1.75,-2,-3,0,0,-2500000,1,5,0.25925925925925924,H
564,2013/2014,19,Hannover 96,Borussia Mönchengladbach,-0.571217862737261,-0.334573908060789,0.19256591796875,0.48506536996757577,-1.125,-0.875,0.25,-0.75,-0.5,-2.25,10.25,-2,0,-1,0,-2500000,-9,-12,-0.1296296296296297,H
565,2013/2014,19,Hertha BSC,Nürnberg,0.24556957023793802,-0.11083318058712555,-0.25909423828125,-0.19182817998984583,0.75,-0.75,0.0,-2.375,-1.0,1.375,3.875,6,1,1,0,500000,6,14,0.17592592592592587,A
566,2013/2014,19,Bayern Munich,Eintracht Frankfurt,1.6467268256895098,4.018200413690647,5.4429931640625,6.748665318419931,2.0,2.125,2.0,1.0,0.25,16.5,-6.75,10,9,8,1,50000000,25,32,0.5185185185185186,H
567,2013/2014,20,Borussia Mönchengladbach,Bayer Leverkusen,-0.26024802052742335,-0.23922693179670707,-0.08095932006835938,0.0606625379767983,-0.125,0.0,-0.375,0.5,0.0,0.375,-5.375,0,-2,-1,0,-2000000,0,-7,-0.12037037037037035,A
568,2013/2014,20,Wolfsburg,Mainz 05,-0.011122091555912261,-0.8712302175824058,-1.7681808471679688,-2.432803668359418,-0.625,0.75,0.125,0.375,-2.375,8.5,2.0,1,1,3,1,15500000,1,0,-0.37037037037037035,H
569,2013/2014,20,Werder Bremen,Borussia Dortmund,-0.4796253729851141,-0.3375476165755138,-0.7273941040039062,-1.3722420096021972,-0.375,-1.75,0.0,0.75,0.125,-10.75,2.875,-7,-8,-6,-2,-20000000,-19,-16,-0.15740740740740744,A
570,2013/2014,20,Nürnberg,Bayern Munich,-1.7205672286327887,-5.002458669563077,-7.142669677734375,-8.767974242825943,-1.75,-2.375,-1.75,-1.0,0.375,-18.25,4.375,-9,-11,-11,-2,-51500000,-27,-36,-0.42592592592592593,A
571,2013/2014,20,Freiburg,Hoffenheim,-0.01298508686523614,0.2603290811122839,0.2569694519042969,0.12892665564320085,0.125,0.0,-0.75,-0.625,-0.75,-4.125,-6.625,-4,-3,-2,-1,-3000000,-20,-4,0.0092592592592593,D
572,2013/2014,20,Eintracht Frankfurt,Eintracht Braunschweig,0.2874528964917279,0.6125717981348349,0.5110054016113281,0.30894317326076404,0.375,-0.625,0.5,-0.25,0.25,4.375,2.625,2,5,6,1,3500000,10,6,0.16666666666666666,H
573,2013/2014,20,Hamburger SV,Hertha BSC,-0.4255877409109369,-0.27727055628517344,-0.09966659545898438,-0.024627225351629006,-1.125,0.375,-0.125,0.875,0.125,-2.5,-3.25,-2,1,1,1,1000000,5,-12,-0.3888888888888889,A
574,2013/2014,20,Stuttgart,Augsburg,-0.46064966063113644,-0.8949741565086535,-0.962158203125,-0.800154141346771,-1.125,0.5,-0.25,-1.375,0.375,-1.625,-1.125,4,4,0,1,4500000,6,-9,-0.537037037037037,A
575,2013/2014,20,Schalke 04,Hannover 96,0.4144270771995523,-0.0007214234207670867,-0.45063018798828125,-0.8510674997608164,0.75,1.125,0.25,-0.375,0.375,-1.5,-0.375,4,3,2,0,2500000,8,10,0.18518518518518512,H
576,2013/2014,21,Mainz 05,Hannover 96,0.18392153465500982,0.2726636477865344,0.4078369140625,0.37680858560598707,0.5,1.125,-0.375,0.125,1.75,-3.125,-5.0,0,0,0,-1,-3000000,0,6,0.13888888888888884,H
577,2013/2014,21,Borussia Dortmund,Eintracht Frankfurt,0.37805194444729817,-0.1350384048563914,0.21638870239257812,0.9491142692014338,0.0,0.75,0.625,0.5,0.125,5.875,-4.125,10,7,4,1,20000000,23,18,0.00925925925925919,H
578,2013/2014,21,Bayern Munich,Freiburg,2.000011945845988,5.727023475915867,7.880035400390625,9.256752470247985,1.75,2.75,2.375,3.25,-0.625,22.625,-3.625,12,11,12,2,50500000,33,38,0.5925925925925926,H
579,2013/2014,21,Werder Bremen,Borussia Mönchengladbach,-0.4638457471724815,-0.21022292189796576,-0.05445289611816406,-0.03538746302094978,-0.75,-1.875,0.375,0.0,0.25,-10.625,7.75,-3,-1,-1,-1,-5000000,-12,-13,-0.037037037037037035,D
580,2013/2014,21,Hoffenheim,Stuttgart,0.218385925307518,0.3013330090955935,0.21428489685058594,0.10351244109241042,0.75,0.25,0.375,0.375,0.875,1.375,7.25,-3,1,0,0,500000,7,3,0.32407407407407407,H
581,2013/2014,21,Eintracht Braunschweig,Hamburger SV,-0.0021337541215062927,0.14496211219132416,0.12079238891601562,0.05731296883629235,0.0,0.75,-0.5,-0.625,0.375,-5.0,2.0,-7,-5,-5,-1,-3500000,-22,-4,0.14814814814814814,H
582,2013/2014,21,Bayer Leverkusen,Schalke 04,0.18389864773428344,-0.297974593017335,-0.8971710205078125,-1.3578299332612072,-0.25,0.75,-0.75,1.25,-0.25,5.125,-1.125,-2,-1,0,0,2000000,-2,6,-0.2222222222222222,A
583,2013/2014,21,Augsburg,Nürnberg,0.2614882572412792,0.4346687361344106,0.6933422088623047,0.7046421875371994,1.0,-1.25,0.625,-1.375,-0.875,2.25,-2.0,0,-2,1,0,-1000000,6,14,0.27777777777777785,A
584,2013/2014,21,Hertha BSC,Wolfsburg,-0.2001995760546319,-0.7757344389729153,-1.310159683227539,-1.8689281665146507,0.125,-2.125,-0.5,-0.75,0.5,-5.5,1.125,2,-2,-3,-1,-16000000,-2,-2,0.08333333333333331,A
585,2013/2014,22,Schalke 04,Mainz 05,0.4839583243007606,0.6416215739933899,0.46634864807128906,0.6065506398040352,0.625,-0.125,0.5,0.75,-1.75,1.5,5.0,4,3,2,1,5500000,10,7,0.18518518518518512,D
586,2013/2014,22,Borussia Mönchengladbach,Hoffenheim,0.26035979441809876,0.04118114974158532,-0.0787515640258789,-0.062172289651307264,-0.375,0.875,-1.125,1.75,-1.125,2.75,-11.125,4,-1,1,0,2500000,-7,9,-0.32407407407407407,D
587,2013/2014,22,Stuttgart,Hertha BSC,-0.4386830656601916,-0.24238727468709753,-0.06286811828613281,-0.009668677171820293,-1.25,-0.875,-0.25,0.875,0.5,-0.875,-1.875,-2,1,0,1,3000000,2,-12,-0.39814814814814814,A
588,2013/2014,22,Nürnberg,Eintracht Braunschweig,0.41132679673096106,0.688517069784795,0.6886692047119141,0.5938070615469269,0.625,-0.375,0.625,1.25,0.125,8.375,1.25,3,3,3,0,2000000,10,5,0.2314814814814815,H
589,2013/2014,22,Freiburg,Augsburg,-0.32621597173280126,-0.3834767818859393,-0.3920869827270508,-0.25578169807276047,-1.0,-0.375,-1.125,-1.125,0.625,-6.5,0.5,-3,2,-2,0,2000000,-10,-13,-0.27777777777777773,A
590,2013/2014,22,Hamburger SV,Borussia Dortmund,-0.8935576438385509,-1.2139994355522015,-1.5854225158691406,-1.9384232221678148,-1.625,-0.625,-1.625,-0.5,-0.75,-8.0,0.0,-5,-7,-5,-1,-20000000,-16,-26,-0.6759259259259259,H
591,2013/2014,22,Wolfsburg,Bayer Leverkusen,-0.12985491601395993,0.5188468336164164,1.2005319595336914,1.8253002390984936,0.25,0.0,0.75,-1.625,-1.375,-0.25,0.75,-1,-1,1,0,8000000,-3,-7,0.15740740740740744,H
592,2013/2014,22,Eintracht Frankfurt,Werder Bremen,0.10551610676304046,0.3437601727523939,0.29604244232177734,0.14391518826906674,0.5,0.875,-0.375,-0.375,-1.125,6.25,1.0,-3,1,2,1,0,-1,0,0.212962962962963,D
593,2013/2014,22,Hannover 96,Bayern Munich,-2.0594965911036636,-5.817945025911286,-7.89556884765625,-9.192564641460075,-1.75,-2.875,-1.625,-2.375,0.25,-18.5,1.875,-6,-9,-10,-1,-47500000,-28,-35,-0.6388888888888888,A
594,2013/2014,23,Hertha BSC,Freiburg,0.35915121510849213,0.09756281969394232,0.018372058868408203,0.004136635776872143,1.0,-0.125,0.75,0.25,-1.875,1.875,0.5,9,1,2,0,-500000,12,16,0.3055555555555556,D
595,2013/2014,23,Borussia Dortmund,Nürnberg,0.21326360784505205,-0.1695062006798539,-0.10662651062011719,-0.03394859437302222,-0.5,1.875,0.25,0.25,-0.25,5.375,-2.0,9,9,7,2,21500000,24,19,-0.16666666666666663,H
