Season,Round,HomeTeam,AwayTeam,Date,Hour,HomeTeamPlayers,AwayTeamPlayers,GoalsHome,GoalsAway,CornersHome,CornersAway,ShotsTargetHome,ShotsTargetAway,ShotsWideHome,ShotsWideAway,FoulsHome,FoulsAway,OffsidesHome,OffsidesAway,HomeTeamPossession,AwayTeamPossession
2017/2018,20,Hannover 96,Wolfsburg,28/01/2018,18:00,P. Tschauner/O. Sorg/M. Ostrzolek/S. Sané/J. Elez/W. Anton/P. Schwegler/F. Klaus/I. Fossum/M. Harnik/N. Füllkrug,K. Casteels/P. Verhaegh/J. Bruma/R. Knoche/M. Tisserand/D. Didavi/Y. Mallı/M. Arnold/R. Steffen/Y. Gerhardt/V. Osimhen,0,1,7,0,6,1,6,1,14,15,1,1,57,43
2017/2018,21,Köln,Borussia Dortmund,02/02/2018,20:30,T. Horn/F. Sørensen/D. Heintz/Jorge Meré/C. Clemens/M. Höger/J. Hector/M. Jojić/S. Özcan/S. Terodde/S. Guirassy,R. Bürki/Ł. Piszczek/S. Papastathopoulos/Ö. Toprak/J. Toljan/S. Kagawa/A. Schürrle/J. Weigl/M. Dahoud/C. Pulisic/M. Batshuayi,2,3,5,2,6,5,4,4,13,14,1,3,49,51
2017/2018,21,Hertha BSC,Hoffenheim,03/02/2018,15:30,T. Kraft/P. Pekarík/M. Plattenhardt/N. Stark/J. Torunarigha/S. Kalou/P. Skjelbred/A. Esswein/V. Darida/V. Lazaro/D. Selke,O. Baumann/B. Hübner/K. Vogt/N. Schulz/K. Akpoguma/F. Grillitsch/K. Demirbay/D. Geiger/Ádám Szalai/A. Kramarić/S. Gnabry,1,1,0,5,2,3,2,5,13,14,2,2,43,57
2017/2018,21,Freiburg,Bayer Leverkusen,03/02/2018,15:30,A. Schwolow/M. Gulde/L. Kübler/C. Günter/R. Koch/Ç. Söyüncü/A. Abrashi/J. Haberer/N. Petersen/T. Kleindienst/L. Höler,B. Leno/S. Bender/Wendell/J. Tah/B. Henrichs/C. Aránguiz/D. Kohr/K. Havertz/K. Bellarabi/L. Alario/L. Bailey,0,0,2,4,5,4,4,9,20,11,0,2,36,64
2017/2018,21,Schalke 04,Werder Bremen,03/02/2018,15:30,R. Fährmann/Naldo/B. Oczipka/M. Nastasić/T. Kehrer/D. Caligiuri/Y. Konoplyanka/M. Meyer/N. Bentaleb/A. Harit/F. Di Santo,J. Pavlenka/N. Moisander/T. Gebre Selassie/L. Augustinsson/M. Veljkovic/T. Delaney/J. Gondorf/M. Rashica/M. Eggestein/M. Kruse/I. Belfodil,1,2,3,2,7,4,4,3,16,17,4,0,46,54
2017/2018,21,Mainz 05,Bayern Munich,03/02/2018,15:30,R. Zentner/G. Donati/S. Bell/A. Hack/A. Diallo/D. Latza/A. Maxim/J. Gbamin/L. Öztunali/G. Holtmann/Y. Muto,S. Ulreich/Rafinha/J. Boateng/M. Hummels/Juan Bernat/F. Ribéry/S. Rudy/J. Rodríguez/C. Tolisso/T. Müller/S. Wagner,0,2,3,5,4,8,7,4,10,16,2,2,43,57
2017/2018,21,Wolfsburg,Stuttgart,03/02/2018,15:30,K. Casteels/P. Verhaegh/J. Bruma/R. Knoche/M. Tisserand/D. Didavi/J. Guilavogui/Y. Mallı/M. Arnold/R. Steffen/D. Origi,R. Zieler/A. Beck/E. Insúa/D. Aogo/T. Baumgartl/B. Pavard/C. Gentner/E. Thommy/S. Ascacíbar/M. Gómez/A. Donis,1,1,3,6,5,4,7,5,12,10,1,2,53,47
2017/2018,21,Borussia Mönchengladbach,RB Leipzig,03/02/2018,18:30,T. Sippel/T. Jantschke/J. Vestergaard/M. Ginter/N. Elvedi/L. Stindl/C. Kramer/T. Hazard/V. Grifo/D. Zakaria/P. Herrmann,P. Gulácsi/V. Orban/L. Klostermann/D. Upamecano/K. Kampl/D. Demme/M. Sabitzer/K. Laimer/N. Keïta/Bruma/T. Werner,0,1,1,7,6,6,2,5,14,13,5,3,45,55
2017/2018,21,Augsburg,Eintracht Frankfurt,04/02/2018,15:30,M. Hitz/M. Hinteregger/P. Max/R. Framberger/K. Danso/M. Heller/D. Baier/Caiuby/J. Morávek/Koo Ja-Cheol/M. Gregoritsch,L. Hrádecký/M. Hasebe/S. Falette/C. Salcedo/K. Boateng/T. Chandler/Omar Mascarell/M. Gaćinović/M. Wolf/S. Haller/L. Jović,3,0,1,2,5,3,5,4,13,11,2,2,40,60
2017/2018,21,Hamburger SV,Hannover 96,04/02/2018,18:00,C. Mathenia/K. Papadopoulos/D. Diekmeier/G. Sakai/Douglas Santos/R. van Drongelen/A. Hunt/A. Ekdal/F. Kostić/Walace/B. Wood,P. Tschauner/M. Ostrzolek/J. Korb/S. Sané/J. Elez/W. Anton/P. Schwegler/F. Klaus/I. Fossum/N. Füllkrug/I. Bebou,1,1,8,3,2,5,6,6,14,18,0,3,58,42
2017/2018,22,RB Leipzig,Augsburg,09/02/2018,20:30,P. Gulácsi/V. Orban/L. Klostermann/D. Upamecano/S. Ilsanker/K. Kampl/K. Laimer/N. Keïta/Y. Poulsen/Bruma/T. Werner,M. Hitz/M. Hinteregger/P. Max/R. Framberger/K. Danso/M. Heller/D. Baier/Caiuby/Koo Ja-Cheol/R. Khedira/M. Gregoritsch,2,0,6,7,5,2,4,5,11,17,4,2,51,49
2017/2018,22,Borussia Dortmund,Hamburger SV,10/02/2018,15:30,R. Bürki/Ł. Piszczek/Ö. Toprak/J. Toljan/M. Akanji/S. Kagawa/A. Schürrle/J. Weigl/C. Pulisic/M. Reus/M. Batshuayi,C. Mathenia/M. Mavraj/G. Sakai/Douglas Santos/R. van Drongelen/A. Hunt/A. Ekdal/F. Kostić/G. Jung/Walace/B. Wood,2,0,2,4,1,2,2,4,12,12,2,0,55,45
2017/2018,22,Hoffenheim,Mainz 05,10/02/2018,15:30,O. Baumann/B. Hübner/K. Vogt/N. Schulz/K. Akpoguma/F. Grillitsch/N. Amiri/D. Geiger/Ádám Szalai/A. Kramarić/S. Gnabry,R. Zentner/D. Brosinski/L. Balogun/G. Donati/A. Hack/A. Diallo/N. de Jong/D. Latza/J. Gbamin/Y. Muto/E. Berggreen,4,2,5,2,3,0,10,4,13,19,3,0,62,38
2017/2018,22,Eintracht Frankfurt,Köln,10/02/2018,15:30,L. Hrádecký/M. Russ/M. Hasebe/S. Falette/D. da Costa/K. Boateng/T. Chandler/Omar Mascarell/M. Wolf/A. Rebić/L. Jović,T. Horn/F. Sørensen/D. Heintz/Jorge Meré/M. Lehmann/M. Höger/J. Hector/M. Jojić/S. Özcan/S. Terodde/J. Córdoba,4,2,4,1,3,4,1,2,19,18,0,4,56,44
2017/2018,22,Bayer Leverkusen,Hertha BSC,10/02/2018,15:30,B. Leno/S. Bender/J. Tah/B. Henrichs/P. Retsos/J. Baumgartlinger/J. Brandt/D. Kohr/K. Bellarabi/K. Volland/L. Alario,R. Jarstein/F. Lustenberger/P. Pekarík/M. Plattenhardt/N. Stark/J. Torunarigha/S. Kalou/V. Darida/V. Lazaro/A. Maier/D. Selke,0,2,9,4,8,1,3,4,17,17,0,0,56,44
2017/2018,22,Hannover 96,Freiburg,10/02/2018,15:30,P. Tschauner/O. Sorg/M. Ostrzolek/J. Korb/S. Sané/J. Elez/W. Anton/F. Klaus/I. Fossum/N. Füllkrug/I. Bebou,A. Schwolow/M. Gulde/L. Kübler/M. Kempf/C. Günter/R. Koch/Ç. Söyüncü/A. Abrashi/N. Petersen/T. Kleindienst/L. Höler,2,1,3,4,4,2,5,6,13,7,0,0,38,62
2017/2018,22,Bayern Munich,Schalke 04,10/02/2018,18:30,S. Ulreich/J. Boateng/M. Hummels/D. Alaba/A. Robben/F. Ribéry/A. Vidal/J. Rodríguez/J. Kimmich/T. Müller/R. Lewandowski,R. Fährmann/Naldo/B. Stambouli/T. Kehrer/D. Caligiuri/L. Goretzka/M. Meyer/A. Schöpf/G. Burgstaller/F. Di Santo/B. Embolo,2,1,4,3,2,2,7,5,15,14,2,1,54,46
2017/2018,22,Stuttgart,Borussia Mönchengladbach,11/02/2018,15:30,R. Zieler/A. Beck/E. Insúa/D. Aogo/T. Baumgartl/B. Pavard/C. Gentner/E. Thommy/S. Ascacíbar/M. Gómez/D. Ginczek,T. Sippel/T. Jantschke/J. Vestergaard/M. Ginter/N. Elvedi/L. Stindl/C. Kramer/T. Hazard/J. Hofmann/V. Grifo/D. Zakaria,1,0,1,8,1,6,4,2,13,11,0,1,35,65
2017/2018,22,Werder Bremen,Wolfsburg,11/02/2018,18:00,J. Pavlenka/N. Moisander/T. Gebre Selassie/L. Augustinsson/M. Veljkovic/Z. Junuzović/P. Bargfrede/F. Kainz/M. Eggestein/M. Kruse/A. Jóhannsson,K. Casteels/P. Verhaegh/J. Bruma/R. Knoche/William/A. Mehmedi/J. Guilavogui/Y. Mallı/M. Arnold/J. Brekalo/V. Osimhen,3,1,6,8,3,5,4,5,15,12,0,2,40,60
2017/2018,23,Hertha BSC,Mainz 05,16/02/2018,20:30,R. Jarstein/F. Lustenberger/P. Pekarík/M. Plattenhardt/N. Stark/J. Torunarigha/S. Kalou/P. Skjelbred/V. Darida/V. Lazaro/V. Ibišević,R. Zentner/L. Balogun/G. Donati/S. Bell/A. Hack/D. Latza/J. Gbamin/G. Holtmann/S. Serdar/R. Quaison/E. Berggreen,0,2,6,4,1,5,2,4,14,16,0,1,61,39
2017/2018,23,Köln,Hannover 96,17/02/2018,15:30,T. Horn/F. Sørensen/D. Heintz/Jorge Meré/M. Risse/M. Höger/J. Hector/M. Jojić/S. Özcan/S. Terodde/Y. Ōsako,P. Tschauner/O. Sorg/M. Ostrzolek/J. Korb/S. Sané/J. Elez/P. Schwegler/F. Klaus/I. Fossum/N. Füllkrug/I. Bebou,1,1,5,4,0,8,2,2,13,17,7,0,52,48
2017/2018,23,Freiburg,Werder Bremen,17/02/2018,15:30,A. Schwolow/M. Gulde/C. Günter/P. Stenzel/R. Koch/Ç. Söyüncü/A. Abrashi/J. Haberer/N. Petersen/M. Terrazzino/L. Höler,J. Pavlenka/N. Moisander/T. Gebre Selassie/L. Augustinsson/M. Veljkovic/P. Bargfrede/T. Delaney/F. Kainz/M. Eggestein/M. Kruse/A. Jóhannsson,1,0,0,5,2,2,1,2,13,14,0,2,40,60
2017/2018,23,Hamburger SV,Bayer Leverkusen,17/02/2018,15:30,C. Mathenia/M. Mavraj/K. Papadopoulos/G. Sakai/Douglas Santos/R. van Drongelen/S. Salihović/F. Kostić/G. Jung/Walace/J. Arp,B. Leno/S. Bender/Wendell/T. Jedvaj/P. Retsos/C. Aránguiz/J. Brandt/D. Kohr/K. Havertz/K. Volland/L. Bailey,1,2,4,3,2,4,2,6,15,10,2,0,49,51
2017/2018,23,Wolfsburg,Bayern Munich,17/02/2018,15:30,K. Casteels/S. Jung/J. Bruma/R. Knoche/G. Itter/D. Didavi/J. Guilavogui/Y. Mallı/M. Arnold/R. Steffen/D. Origi,S. Ulreich/Rafinha/Juan Bernat/N. Süle/A. Robben/F. Ribéry/Javi Martínez/S. Rudy/Thiago Alcântara/C. Tolisso/S. Wagner,1,2,4,8,0,4,2,8,12,15,0,1,25,75
2017/2018,23,Schalke 04,Hoffenheim,17/02/2018,18:30,R. Fährmann/Naldo/M. Nastasić/B. Stambouli/T. Kehrer/D. Caligiuri/L. Goretzka/A. Schöpf/G. Burgstaller/F. Di Santo/B. Embolo,O. Baumann/B. Hübner/K. Vogt/E. Bičakčić/P. Kadeřábek/N. Schulz/F. Grillitsch/N. Amiri/Ádám Szalai/A. Kramarić/M. Uth,2,1,4,3,4,5,3,4,18,18,2,2,45,55
2017/2018,23,Augsburg,Stuttgart,18/02/2018,15:30,M. Hitz/M. Hinteregger/P. Max/R. Framberger/K. Danso/M. Heller/D. Baier/Caiuby/Koo Ja-Cheol/R. Khedira/M. Gregoritsch,R. Zieler/A. Beck/E. Insúa/H. Badstuber/T. Baumgartl/B. Pavard/C. Gentner/E. Thommy/S. Ascacíbar/M. Gómez/D. Ginczek,0,1,4,7,1,5,5,3,16,15,5,0,57,43
2017/2018,23,Borussia Mönchengladbach,Borussia Dortmund,18/02/2018,18:00,Y. Sommer/J. Vestergaard/M. Ginter/N. Elvedi/L. Stindl/C. Kramer/T. Hazard/J. Hofmann/R. Oxford/D. Zakaria/R. Bobadilla,R. Bürki/Ł. Piszczek/S. Papastathopoulos/J. Toljan/M. Akanji/G. Castro/M. Götze/A. Schürrle/J. Weigl/M. Reus/M. Batshuayi,0,1,6,5,11,1,6,2,15,18,4,2,53,47
2017/2018,23,Eintracht Frankfurt,RB Leipzig,19/02/2018,20:30,L. Hrádecký/M. Hasebe/D. Abraham/S. Falette/D. da Costa/C. Salcedo/K. Boateng/T. Chandler/M. Wolf/S. Haller/A. Rebić,P. Gulácsi/V. Orban/L. Klostermann/D. Upamecano/S. Ilsanker/D. Demme/M. Sabitzer/K. Laimer/N. Keïta/J. Augustin/A. Lookman,2,1,7,5,6,3,6,3,18,13,4,5,53,47
2017/2018,24,Mainz 05,Wolfsburg,23/02/2018,20:30,R. Zentner/L. Balogun/G. Donati/S. Bell/A. Diallo/D. Latza/J. Gbamin/G. Holtmann/S. Serdar/R. Quaison/E. Berggreen,K. Casteels/P. Verhaegh/J. Bruma/R. Knoche/William/D. Didavi/J. Guilavogui/Y. Mallı/R. Bazoer/J. Brekalo/D. Origi,1,1,2,3,4,2,6,4,10,13,0,3,43,57
2017/2018,24,Bayern Munich,Hertha BSC,24/02/2018,15:30,S. Ulreich/Rafinha/M. Hummels/D. Alaba/N. Süle/A. Robben/F. Ribéry/Javi Martínez/Thiago Alcântara/T. Müller/R. Lewandowski,R. Jarstein/F. Lustenberger/P. Pekarík/M. Plattenhardt/N. Stark/J. Torunarigha/S. Kalou/M. Leckie/V. Darida/V. Lazaro/D. Selke,0,0,9,2,10,3,5,3,13,15,0,2,72,28
2017/2018,24,Hoffenheim,Freiburg,24/02/2018,15:30,O. Baumann/B. Hübner/K. Vogt/P. Kadeřábek/K. Akpoguma/R. Zulj/F. Grillitsch/D. Geiger/Ádám Szalai/A. Kramarić/S. Gnabry,A. Schwolow/M. Gulde/C. Günter/P. Stenzel/R. Koch/Ç. Söyüncü/A. Abrashi/J. Haberer/N. Petersen/M. Terrazzino/L. Höler,1,1,4,2,3,2,7,2,10,19,1,0,57,43
2017/2018,24,Hannover 96,Borussia Mönchengladbach,24/02/2018,15:30,P. Tschauner/M. Ostrzolek/J. Korb/S. Sané/J. Elez/W. Anton/P. Schwegler/F. Klaus/I. Fossum/N. Füllkrug/I. Bebou,Y. Sommer/J. Vestergaard/M. Ginter/N. Elvedi/L. Stindl/C. Kramer/T. Hazard/J. Hofmann/R. Oxford/D. Zakaria/R. Bobadilla,0,1,10,6,6,4,7,7,14,10,2,1,48,52
2017/2018,24,Stuttgart,Eintracht Frankfurt,24/02/2018,15:30,R. Zieler/A. Beck/E. Insúa/H. Badstuber/T. Baumgartl/B. Pavard/C. Gentner/E. Thommy/S. Ascacíbar/M. Gómez/D. Ginczek,L. Hrádecký/M. Russ/M. Hasebe/D. Abraham/S. Falette/D. da Costa/T. Chandler/M. Gaćinović/M. Wolf/S. Haller/A. Rebić,1,0,4,3,4,1,4,3,15,14,3,4,40,60
2017/2018,24,Werder Bremen,Hamburger SV,24/02/2018,18:30,J. Pavlenka/N. Moisander/T. Gebre Selassie/L. Augustinsson/M. Veljkovic/Z. Junuzović/P. Bargfrede/T. Delaney/F. Kainz/M. Eggestein/M. Kruse,C. Mathenia/K. Papadopoulos/G. Sakai/Douglas Santos/R. van Drongelen/A. Hunt/A. Hahn/F. Kostić/G. Jung/Walace/B. Jatta,1,0,11,2,4,2,5,2,16,16,2,3,61,39
2017/2018,24,Bayer Leverkusen,Schalke 04,25/02/2018,15:30,B. Leno/S. Bender/Wendell/T. Jedvaj/P. Retsos/C. Aránguiz/J. Brandt/D. Kohr/K. Havertz/K. Volland/L. Bailey,R. Fährmann/Naldo/B. Oczipka/M. Nastasić/T. Kehrer/D. Caligiuri/L. Goretzka/M. Meyer/G. Burgstaller/F. Di Santo/B. Embolo,0,2,7,3,5,5,1,3,14,18,1,7,45,55
2017/2018,24,RB Leipzig,Köln,25/02/2018,18:00,P. Gulácsi/V. Orban/L. Klostermann/Bernardo/D. Upamecano/K. Kampl/M. Sabitzer/E. Forsberg/Bruma/J. Augustin/A. Lookman,T. Horn/F. Sørensen/D. Heintz/Jorge Meré/J. Horn/M. Risse/M. Höger/J. Hector/V. Koziello/S. Terodde/Y. Ōsako,1,2,3,7,1,3,6,5,12,10,1,2,58,42
2017/2018,24,Borussia Dortmund,Augsburg,26/02/2018,20:30,R. Bürki/Ł. Piszczek/S. Papastathopoulos/M. Schmelzer/Ö. Toprak/G. Castro/M. Götze/A. Schürrle/J. Weigl/M. Reus/M. Batshuayi,M. Hitz/M. Hinteregger/P. Max/R. Framberger/K. Danso/Caiuby/J. Morávek/J. Schmid/Koo Ja-Cheol/R. Khedira/M. Gregoritsch,1,1,3,3,1,5,6,6,9,14,1,3,56,44
2017/2018,25,Borussia Mönchengladbach,Werder Bremen,02/03/2018,20:30,Y. Sommer/J. Vestergaard/M. Ginter/N. Elvedi/L. Stindl/C. Kramer/T. Hazard/J. Hofmann/R. Oxford/D. Zakaria/R. Bobadilla,J. Pavlenka/N. Moisander/L. Augustinsson/M. Veljkovic/R. Bauer/M. Friedl/P. Bargfrede/T. Delaney/M. Eggestein/M. Kruse/I. Belfodil,2,2,5,6,4,5,3,5,13,20,4,1,53,47
2017/2018,25,Schalke 04,Hertha BSC,03/03/2018,15:30,R. Fährmann/Naldo/B. Oczipka/M. Nastasić/B. Stambouli/D. Caligiuri/M. Meyer/N. Bentaleb/F. Di Santo/M. Pjaca/B. Embolo,R. Jarstein/F. Lustenberger/P. Pekarík/M. Plattenhardt/K. Rekik/N. Stark/S. Kalou/M. Leckie/V. Lazaro/A. Maier/D. Selke,1,0,2,6,4,6,3,5,16,16,2,1,47,53
2017/2018,25,Eintracht Frankfurt,Hannover 96,03/03/2018,15:30,L. Hrádecký/M. Hasebe/D. Abraham/S. Falette/D. da Costa/J. de Guzmán/G. Fernandes/T. Chandler/M. Wolf/S. Haller/A. Rebić,P. Tschauner/Felipe/O. Sorg/M. Ostrzolek/J. Korb/W. Anton/P. Schwegler/M. Bakalorz/I. Fossum/M. Harnik/N. Füllkrug,1,0,5,1,9,3,5,2,21,15,0,1,50,50
2017/2018,25,Augsburg,Hoffenheim,03/03/2018,15:30,M. Hitz/M. Hinteregger/P. Max/K. Danso/K. Jakob/M. Heller/D. Baier/J. Schmid/Koo Ja-Cheol/R. Khedira/M. Gregoritsch,O. Baumann/B. Hübner/K. Vogt/P. Kadeřábek/N. Schulz/K. Akpoguma/L. Rupp/F. Grillitsch/D. Geiger/A. Kramarić/S. Gnabry,0,2,8,5,3,5,3,6,11,18,5,0,56,44
2017/2018,25,Hamburger SV,Mainz 05,03/03/2018,15:30,C. Mathenia/K. Papadopoulos/G. Sakai/Douglas Santos/R. van Drongelen/A. Hunt/F. Kostić/G. Jung/Walace/B. Jatta/S. Schipplock,F. Müller/L. Balogun/G. Donati/S. Bell/A. Diallo/D. Latza/J. Gbamin/G. Holtmann/S. Serdar/Y. Muto/R. Quaison,0,0,11,1,5,2,8,3,15,14,1,3,66,34
2017/2018,25,Wolfsburg,Bayer Leverkusen,03/03/2018,15:30,K. Casteels/P. Verhaegh/J. Bruma/R. Knoche/William/A. Mehmedi/D. Didavi/J. Guilavogui/M. Arnold/J. Brekalo/D. Origi,B. Leno/S. Bender/L. Bender/Wendell/J. Tah/C. Aránguiz/J. Baumgartlinger/K. Havertz/K. Bellarabi/K. Volland/L. Alario,1,2,3,2,1,2,5,5,21,8,0,0,43,57
2017/2018,25,RB Leipzig,Borussia Dortmund,03/03/2018,18:30,P. Gulácsi/V. Orban/L. Klostermann/D. Upamecano/K. Kampl/M. Sabitzer/K. Laimer/N. Keïta/E. Forsberg/T. Werner/J. Augustin,R. Bürki/Ł. Piszczek/M. Schmelzer/Ö. Toprak/M. Akanji/M. Götze/A. Schürrle/J. Weigl/M. Dahoud/M. Reus/M. Batshuayi,1,1,3,3,2,1,2,1,18,9,4,8,52,48
2017/2018,25,Köln,Stuttgart,04/03/2018,15:30,T. Horn/F. Sørensen/D. Heintz/Jorge Meré/M. Risse/M. Höger/J. Hector/V. Koziello/C. Pizarro/S. Terodde/Y. Ōsako,R. Zieler/A. Beck/E. Insúa/H. Badstuber/T. Baumgartl/B. Pavard/C. Gentner/E. Thommy/S. Ascacíbar/M. Gómez/D. Ginczek,2,3,3,3,2,2,6,2,14,13,4,0,55,45
2017/2018,25,Freiburg,Bayern Munich,04/03/2018,18:00,A. Schwolow/M. Gulde/C. Günter/P. Lienhart/P. Stenzel/R. Koch/Ç. Söyüncü/A. Abrashi/J. Haberer/N. Petersen/L. Höler,S. Ulreich/J. Boateng/M. Hummels/D. Alaba/Juan Bernat/A. Vidal/Thiago Alcântara/C. Tolisso/J. Kimmich/T. Müller/S. Wagner,0,4,4,5,1,4,1,6,8,8,2,1,45,55
2017/2018,26,Mainz 05,Schalke 04,09/03/2018,20:30,F. Müller/D. Brosinski/S. Bell/A. Diallo/N. de Jong/D. Latza/J. Gbamin/S. Serdar/A. Ujah/K. Onisiwo/R. Quaison,R. Fährmann/Naldo/M. Nastasić/T. Kehrer/D. Caligiuri/N. Bentaleb/A. Schöpf/W. McKennie/G. Burgstaller/F. Di Santo/M. Pjaca,0,1,5,6,7,2,5,2,12,18,0,2,57,43
2017/2018,26,Bayern Munich,Hamburger SV,10/03/2018,15:30,S. Ulreich/J. Boateng/M. Hummels/D. Alaba/A. Robben/F. Ribéry/Javi Martínez/A. Vidal/J. Kimmich/T. Müller/R. Lewandowski,C. Mathenia/K. Papadopoulos/D. Diekmeier/G. Sakai/Douglas Santos/R. van Drongelen/A. Hunt/F. Kostić/G. Jung/Walace/S. Schipplock,6,0,11,1,2,0,8,0,3,8,1,0,72,28
2017/2018,26,Hoffenheim,Wolfsburg,10/03/2018,15:30,O. Baumann/B. Hübner/K. Vogt/P. Kadeřábek/N. Schulz/K. Akpoguma/L. Rupp/F. Grillitsch/D. Geiger/A. Kramarić/S. Gnabry,K. Casteels/P. Verhaegh/J. Bruma/R. Knoche/A. Mehmedi/D. Didavi/J. Guilavogui/Y. Mallı/R. Bazoer/E. Rexhbecaj/D. Origi,3,0,11,4,6,1,5,3,7,8,0,5,48,52
2017/2018,26,Hertha BSC,Freiburg,10/03/2018,15:30,R. Jarstein/F. Lustenberger/P. Pekarík/M. Plattenhardt/M. Weiser/K. Rekik/N. Stark/S. Kalou/V. Lazaro/A. Maier/V. Ibišević,A. Schwolow/M. Gulde/L. Kübler/C. Günter/R. Koch/Ç. Söyüncü/A. Abrashi/J. Haberer/N. Petersen/T. Kleindienst/L. Höler,0,0,5,4,4,0,4,3,7,13,1,3,55,45
2017/2018,26,Hannover 96,Augsburg,10/03/2018,15:30,P. Tschauner/Felipe/M. Albornoz/O. Sorg/S. Sané/W. Anton/F. Klaus/I. Fossum/M. Harnik/N. Füllkrug/I. Bebou,M. Hitz/M. Hinteregger/P. Max/D. Baier/Caiuby/G. Kačar/J. Schmid/Koo Ja-Cheol/R. Khedira/M. Richter/M. Gregoritsch,1,3,3,6,5,5,7,3,13,17,0,1,58,42
2017/2018,26,Bayer Leverkusen,Borussia Mönchengladbach,10/03/2018,18:30,B. Leno/S. Bender/L. Bender/Wendell/J. Tah/C. Aránguiz/J. Baumgartlinger/K. Havertz/K. Volland/L. Alario/L. Bailey,Y. Sommer/T. Jantschke/J. Vestergaard/M. Ginter/N. Elvedi/L. Stindl/C. Kramer/T. Hazard/V. Grifo/D. Zakaria/R. Bobadilla,2,0,3,5,5,3,9,2,12,14,1,1,54,46
2017/2018,26,Stuttgart,RB Leipzig,11/03/2018,15:30,R. Zieler/A. Beck/E. Insúa/D. Aogo/H. Badstuber/B. Pavard/C. Gentner/E. Thommy/S. Ascacíbar/M. Gómez/D. Ginczek,P. Gulácsi/V. Orban/L. Klostermann/Bernardo/I. Konaté/D. Demme/M. Sabitzer/N. Keïta/Y. Poulsen/T. Werner/A. Lookman,0,0,3,5,1,3,4,4,16,12,2,0,52,48
2017/2018,26,Borussia Dortmund,Eintracht Frankfurt,11/03/2018,18:00,R. Bürki/Ł. Piszczek/M. Schmelzer/Ö. Toprak/M. Akanji/G. Castro/A. Schürrle/M. Philipp/M. Dahoud/C. Pulisic/M. Reus,L. Hrádecký/M. Russ/M. Hasebe/D. Abraham/D. da Costa/C. Salcedo/K. Boateng/T. Chandler/M. Wolf/S. Haller/A. Rebić,3,2,5,8,3,2,4,2,17,8,4,5,46,54
2017/2018,26,Werder Bremen,Köln,12/03/2018,20:30,J. Pavlenka/N. Moisander/T. Gebre Selassie/L. Augustinsson/M. Veljkovic/Z. Junuzović/T. Delaney/F. Kainz/M. Rashica/M. Eggestein/M. Kruse,T. Horn/F. Sørensen/D. Heintz/Jorge Meré/M. Risse/M. Höger/J. Hector/V. Koziello/C. Pizarro/S. Terodde/Y. Ōsako,3,1,7,3,4,3,6,4,15,12,1,2,48,52
2017/2018,27,Freiburg,Stuttgart,16/03/2018,20:30,A. Schwolow/M. Gulde/L. Kübler/C. Günter/R. Koch/Ç. Söyüncü/N. Höfler/J. Haberer/N. Petersen/M. Terrazzino/L. Höler,R. Zieler/A. Beck/E. Insúa/D. Aogo/H. Badstuber/B. Pavard/C. Gentner/E. Thommy/S. Ascacíbar/M. Gómez/D. Ginczek,1,2,1,3,1,2,2,1,10,9,3,2,55,45
2017/2018,27,Borussia Mönchengladbach,Hoffenheim,17/03/2018,15:30,Y. Sommer/O. Wendt/T. Jantschke/M. Ginter/N. Elvedi/L. Stindl/T. Hazard/J. Hofmann/M. Cuisance/R. Bobadilla/P. Herrmann,O. Baumann/B. Hübner/K. Vogt/P. Kadeřábek/N. Schulz/K. Akpoguma/E. Polanski/F. Grillitsch/N. Amiri/A. Kramarić/S. Gnabry,3,3,9,3,5,3,8,5,10,15,3,4,58,42
2017/2018,27,Eintracht Frankfurt,Mainz 05,17/03/2018,15:30,L. Hrádecký/M. Hasebe/D. Abraham/J. Willems/S. Falette/D. da Costa/K. Boateng/J. de Guzmán/M. Wolf/A. Rebić/L. Jović,F. Müller/D. Brosinski/L. Balogun/A. Diallo/N. de Jong/A. Maxim/J. Gbamin/S. Serdar/A. Ujah/K. Onisiwo/R. Quaison,3,0,4,6,5,1,7,10,9,10,1,3,54,46
2017/2018,27,Augsburg,Werder Bremen,17/03/2018,15:30,M. Hitz/M. Hinteregger/P. Max/D. Baier/Caiuby/G. Kačar/J. Schmid/Koo Ja-Cheol/R. Khedira/M. Richter/M. Gregoritsch,J. Pavlenka/S. Langkamp/N. Moisander/T. Gebre Selassie/L. Augustinsson/P. Bargfrede/T. Delaney/F. Kainz/M. Eggestein/M. Kruse/I. Belfodil,1,3,8,7,5,8,6,3,13,14,0,2,52,48
2017/2018,27,Hamburger SV,Hertha BSC,17/03/2018,15:30,J. Pollersbeck/G. Sakai/Douglas Santos/R. van Drongelen/A. Hunt/L. Holtby/F. Kostić/M. Steinmann/G. Jung/T. Ito/J. Arp,R. Jarstein/F. Lustenberger/M. Plattenhardt/M. Weiser/K. Rekik/N. Stark/M. Mittelstädt/V. Darida/V. Lazaro/A. Maier/V. Ibišević,1,2,1,6,2,7,4,2,12,14,0,2,53,47
